customer_id,age,gender,location,income_level,education,account_age_days,total_orders,avg_order_value,last_order_days_ago,product_category_preference,email_open_rate,website_visits_per_month,mobile_app_user,loyalty_program_member,customer_service_interactions,cart_abandonment_rate,review_count,avg_rating_given,social_media_follower,conversion_rate,lifetime_value,churn_probability,response_to_marketing
CUST018945,38,Male,Suburban,Medium,High School,237,1,35.55,68,Books,12.2,16,Yes,No,,46.4,,4.5,No,11.0,36.85,45.9,1
CUST018946,46,Female,Urban,Very High,Bachelor,392,7,131.04,11,Books,10.7,10,No,Yes,0.0,,0.0,3.9,No,7.0,946.72,28.8,0
CUST018947,29,Female,Rural,High,Master,285,5,86.13,178,Fashion,35.0,8,Yes,No,1.0,29.4,0.0,3.6,Yes,12.0,475.87,63.7,0
CUST018948,37,Female,Rural,High,Master,797,9,68.84,7,Sports,13.8,5,Yes,No,1.0,39.2,0.0,4.4,No,10.7,645.21,58.6,0
CUST018949,29,Female,Suburban,Low,High School,11,0,10.0,44,Electronics,59.3,17,Yes,No,0.0,20.0,0.0,4.3,Yes,13.2,0.0,32.4,1
CUST018950,40,Male,Suburban,High,Bachelor,1797,19,90.97,7,Electronics,28.4,7,No,No,2.0,52.6,4.0,3.6,No,0.0,1875.69,34.7,1
CUST018951,31,Female,Rural,High,Master,93,0,197.47,230,Home,18.8,8,Yes,No,0.0,58.4,0.0,4.4,No,0.0,0.0,82.1,1
CUST018952,29,Female,Rural,Medium,Master,225,2,103.67,87,Fashion,25.6,10,Yes,No,0.0,54.4,1.0,4.3,No,11.7,223.26,59.5,0
CUST018953,29,Male,Rural,Medium,Bachelor,28,1,54.93,78,Sports,16.7,7,No,No,0.0,,0.0,3.8,No,9.9,57.68,58.4,0
CUST018954,44,Male,Rural,High,Master,421,8,117.36,38,Electronics,24.9,10,Yes,No,0.0,32.2,2.0,3.7,Yes,11.4,1009.01,26.5,1
CUST018955,36,Male,Urban,Medium,Bachelor,879,6,19.08,5,Electronics,70.3,19,Yes,No,0.0,18.3,2.0,4.0,No,35.7,138.62,5.1,1
CUST018956,32,Female,Urban,Medium,PhD,955,5,68.23,23,Sports,33.7,14,No,No,0.0,32.3,1.0,4.2,No,10.4,375.64,23.3,0
CUST018957,41,Male,Suburban,High,PhD,315,3,108.18,12,Home,14.1,6,No,No,0.0,59.3,,4.9,No,13.8,338.27,42.2,0
CUST018958,33,Male,Urban,Medium,Master,303,4,102.42,4,Home,25.5,12,Yes,No,0.0,49.1,1.0,,No,32.2,441.02,27.8,1
CUST018959,51,Female,Urban,Very High,Bachelor,327,4,75.16,13,Sports,18.8,9,Yes,No,0.0,51.9,1.0,4.0,No,8.9,317.6,31.9,0
CUST018960,26,Male,Suburban,Medium,PhD,141,1,20.05,19,Sports,30.5,11,Yes,No,0.0,48.6,1.0,4.6,Yes,15.0,21.88,33.3,0
CUST018961,35,Female,Suburban,Medium,Bachelor,813,7,13.61,60,Sports,58.2,11,No,No,1.0,21.9,2.0,4.5,No,25.7,111.9,28.0,0
CUST018962,21,Male,Suburban,Medium,Bachelor,1179,14,65.61,74,Sports,37.3,11,Yes,No,1.0,44.8,4.0,4.6,No,2.2,1021.32,45.3,1
CUST018963,33,Male,Rural,High,Master,329,3,101.61,189,Books,34.9,9,Yes,Yes,0.0,33.5,0.0,4.7,No,31.2,336.75,44.1,0
CUST018964,18,Male,Suburban,Medium,Bachelor,637,7,10.0,158,Sports,51.2,23,Yes,No,1.0,24.6,1.0,,No,0.0,80.75,46.7,0
CUST018965,46,Female,Urban,Medium,Bachelor,500,9,89.27,63,Electronics,28.1,12,No,No,1.0,30.4,0.0,4.7,Yes,5.1,871.16,38.9,1
CUST018966,47,Female,Urban,Medium,High School,103,0,27.67,3,Home,10.7,6,Yes,No,0.0,66.2,0.0,4.1,No,0.0,0.0,50.7,0
CUST018967,47,Male,Urban,High,Master,540,9,152.61,68,Fashion,37.3,8,Yes,No,0.0,27.7,1.0,3.4,Yes,23.2,1527.18,44.4,1
CUST018968,38,Male,Urban,Low,Master,209,2,32.36,156,Home,13.3,9,Yes,No,0.0,63.2,0.0,3.7,No,0.0,67.3,77.0,1
CUST018969,27,Female,Urban,Medium,Master,640,4,68.97,78,Fashion,36.1,15,Yes,No,0.0,47.6,2.0,4.0,No,1.6,305.76,37.4,0
CUST018970,28,Female,Urban,Medium,Bachelor,350,2,13.67,80,Fashion,27.3,16,Yes,No,0.0,,0.0,4.8,No,17.6,29.58,52.6,0
CUST018971,56,Male,Suburban,High,Bachelor,942,15,111.19,3,Home,43.0,2,No,No,0.0,33.1,2.0,3.3,Yes,12.4,1883.0,35.9,0
CUST018972,55,Female,Suburban,Medium,High School,541,8,113.79,5,Home,19.1,5,No,No,2.0,35.3,1.0,4.8,No,0.0,962.48,41.8,0
CUST018973,39,Female,Suburban,Medium,High School,979,8,57.13,34,Fashion,73.4,14,No,No,0.0,17.2,0.0,4.0,Yes,53.8,557.68,30.5,0
CUST018974,31,Male,Rural,Medium,High School,3620,34,77.36,21,Electronics,34.4,8,Yes,No,2.0,34.7,5.0,4.6,No,22.0,2901.68,39.5,1
CUST018975,54,Male,Urban,Very High,Master,1605,25,187.8,70,Books,29.3,5,Yes,No,1.0,54.0,4.0,4.2,Yes,14.3,5107.69,40.0,1
CUST018976,29,Male,Suburban,Low,Master,732,3,10.0,6,Electronics,39.4,8,Yes,No,0.0,38.7,0.0,3.5,No,5.2,33.55,17.8,0
CUST018977,40,Female,Urban,Medium,Bachelor,195,5,97.59,184,Home,40.5,18,No,No,1.0,25.4,,4.9,No,13.5,547.24,70.3,0
CUST018978,54,Male,Rural,High,Master,687,12,113.37,58,Books,,4,Yes,No,1.0,23.2,2.0,3.0,No,28.3,1597.56,27.3,0
CUST018979,27,Female,Urban,Medium,Bachelor,580,6,77.53,52,Electronics,,21,Yes,No,0.0,35.1,2.0,4.3,No,5.7,528.54,15.6,1
CUST018980,47,Female,Urban,High,PhD,994,10,171.32,40,Home,13.9,10,No,No,1.0,64.8,3.0,4.4,No,6.0,1784.64,54.3,0
CUST018981,44,Female,Urban,Medium,High School,156,4,53.36,14,Home,27.2,9,No,No,0.0,45.9,0.0,3.5,No,20.6,230.86,14.8,1
CUST018982,37,Male,Suburban,Medium,Bachelor,485,11,41.47,51,Books,59.7,13,Yes,No,1.0,29.1,2.0,3.1,Yes,21.7,537.87,3.5,0
CUST018983,26,Non-binary,Urban,Low,High School,353,1,10.0,48,Fashion,32.7,17,Yes,No,0.0,33.8,0.0,3.1,No,0.0,10.98,37.8,1
CUST018984,29,Female,Rural,Low,High School,181,1,10.0,99,Books,33.8,12,No,No,0.0,39.7,0.0,4.1,No,4.6,11.01,47.2,0
CUST018985,41,Male,Urban,Medium,High School,543,5,63.07,88,Home,13.7,12,No,No,0.0,62.9,1.0,3.8,No,0.0,328.31,67.8,0
CUST018986,20,Non-binary,Urban,Medium,High School,1240,11,107.15,60,Electronics,22.6,16,No,Yes,1.0,56.6,1.0,4.6,No,22.1,1258.56,26.9,0
CUST018987,39,Female,Urban,Medium,Bachelor,1002,10,70.89,33,Sports,38.9,12,No,No,0.0,30.3,2.0,3.1,No,36.5,791.63,29.2,0
CUST018988,44,Male,Urban,Medium,Master,594,4,57.78,36,Electronics,24.5,14,Yes,No,0.0,33.2,1.0,3.8,No,23.2,248.11,36.2,1
CUST018989,49,Male,Suburban,High,High School,1009,17,123.69,77,Books,58.6,4,No,No,0.0,27.3,4.0,3.8,No,46.5,2472.39,24.6,1
CUST018990,21,Male,Suburban,Medium,High School,818,8,48.48,42,Electronics,28.4,11,Yes,No,2.0,48.2,1.0,,No,0.0,420.88,41.1,1
CUST018991,53,Female,Urban,Very High,Bachelor,1035,15,162.89,42,Electronics,20.7,6,No,No,0.0,39.4,2.0,,No,0.0,2595.08,27.7,0
CUST018992,58,Female,Urban,High,PhD,1676,25,90.77,236,Electronics,46.1,7,No,No,2.0,26.0,5.0,3.7,No,10.3,2583.09,61.9,0
CUST018993,42,Male,Urban,Medium,Bachelor,1066,14,71.97,72,Fashion,27.6,12,Yes,No,1.0,31.3,5.0,4.4,No,10.6,1091.01,38.0,1
CUST018994,25,Female,Urban,Low,High School,987,9,45.2,258,Electronics,29.0,16,Yes,No,0.0,54.9,0.0,4.9,Yes,17.0,442.19,77.0,0
CUST018995,34,Female,Suburban,Medium,Bachelor,468,5,55.14,15,Home,22.5,11,Yes,No,0.0,44.5,,3.9,Yes,20.5,294.31,30.5,0
CUST018996,37,Male,Suburban,Medium,Master,466,4,56.2,18,Home,16.8,11,No,No,0.0,47.6,0.0,4.6,Yes,19.6,236.13,34.9,0
CUST018997,41,Female,Urban,High,PhD,311,3,118.82,37,Electronics,49.9,14,Yes,No,1.0,25.0,0.0,3.3,Yes,32.4,409.82,50.0,0
CUST018998,38,Male,Suburban,High,Master,459,3,101.16,126,Fashion,30.8,5,Yes,No,1.0,51.5,0.0,4.0,Yes,15.6,331.52,45.2,1
CUST018999,41,Female,Suburban,Medium,High School,838,6,76.28,2,Home,29.6,7,No,No,0.0,39.3,0.0,4.0,No,13.0,498.32,24.5,1
CUST019000,36,Male,Urban,Medium,Master,245,1,68.35,26,Books,13.1,16,Yes,No,0.0,51.2,0.0,4.6,No,10.0,71.04,49.3,0
CUST019001,41,Female,Suburban,High,High School,177,1,202.43,11,Books,7.6,11,No,No,0.0,67.5,1.0,4.8,No,0.8,207.05,44.3,1
CUST019002,32,Male,Rural,Medium,Bachelor,1325,16,68.73,199,Home,48.9,10,No,No,0.0,22.9,2.0,4.6,No,29.5,1261.0,49.2,1
CUST019003,33,Male,Urban,High,Bachelor,17,0,138.46,312,Fashion,52.5,11,Yes,No,0.0,,0.0,4.4,No,16.4,0.0,71.4,0
CUST019004,31,Male,Suburban,High,PhD,1675,25,103.38,70,Fashion,31.4,14,Yes,No,0.0,30.0,3.0,4.4,No,11.7,2827.96,40.1,1
CUST019005,61,Female,Suburban,High,High School,1667,29,154.55,3,Books,38.6,3,Yes,No,4.0,37.7,4.0,4.3,No,2.0,5000.96,38.0,0
CUST019006,55,Male,Suburban,High,Bachelor,886,10,282.85,77,Home,69.5,5,Yes,No,0.0,19.6,3.0,4.8,Yes,25.4,3418.24,17.4,1
CUST019007,44,Female,Suburban,High,Bachelor,1038,18,183.26,21,Books,48.8,12,Yes,No,1.0,,3.0,4.8,No,18.9,3781.61,34.4,0
CUST019008,53,Male,Suburban,High,Bachelor,738,13,138.73,90,Home,7.2,8,Yes,No,1.0,58.6,0.0,4.6,No,8.4,1842.45,66.8,0
CUST019009,47,Female,Urban,Medium,PhD,641,6,10.0,25,Sports,46.6,12,Yes,No,0.0,30.5,0.0,4.0,No,17.1,68.39,12.1,0
CUST019010,40,Female,Rural,High,Master,725,12,98.7,52,Electronics,46.6,5,No,No,1.0,32.4,1.0,4.8,No,38.4,1349.98,28.0,1
CUST019011,19,Male,Suburban,Medium,High School,2,0,34.41,40,Fashion,23.9,20,Yes,No,0.0,59.8,,4.7,No,3.4,0.0,40.3,0
CUST019012,34,Male,Suburban,Medium,Master,1151,11,96.01,37,Home,20.1,7,Yes,No,2.0,60.2,1.0,4.1,No,0.2,1119.79,23.4,0
CUST019013,33,Male,Urban,Medium,Bachelor,1070,13,66.73,16,Books,40.5,24,No,No,0.0,23.9,3.0,4.2,No,15.4,972.89,29.4,1
CUST019014,24,Female,Suburban,Low,High School,368,1,24.31,62,Electronics,5.0,19,Yes,No,1.0,43.1,0.0,4.8,No,11.4,24.67,39.9,0
CUST019015,20,Female,Suburban,Medium,PhD,139,2,10.0,273,Electronics,24.8,17,Yes,No,0.0,36.8,0.0,4.6,No,14.6,21.49,73.9,0
CUST019016,43,Male,Urban,Medium,High School,292,1,46.09,109,Home,59.7,13,No,No,0.0,18.3,0.0,3.9,Yes,27.1,54.34,41.2,1
CUST019017,41,Female,Rural,Medium,Bachelor,390,5,54.42,125,Fashion,,3,No,No,0.0,26.0,1.0,4.8,Yes,33.0,312.59,52.5,0
CUST019018,23,Male,Urban,Medium,Bachelor,94,3,126.37,34,Home,23.4,17,No,No,0.0,,0.0,4.6,No,6.6,405.72,25.5,1
CUST019019,29,Male,Suburban,Medium,Bachelor,558,10,71.97,67,Electronics,20.9,14,Yes,No,1.0,62.2,3.0,4.4,No,4.2,764.83,57.7,1
CUST019020,51,Female,Urban,High,PhD,130,2,131.92,53,Home,38.6,6,No,No,,39.5,0.0,3.8,Yes,35.1,294.39,29.7,0
CUST019021,27,Male,Suburban,Low,High School,665,5,29.68,10,Books,38.3,12,No,No,0.0,47.2,0.0,4.5,Yes,27.4,165.45,22.0,1
CUST019022,40,Female,Urban,High,Master,575,4,123.16,97,Home,,16,Yes,No,0.0,27.3,1.0,3.5,No,50.0,573.33,28.3,1
CUST019023,35,Female,Suburban,Medium,Bachelor,1172,11,52.81,38,Electronics,23.5,7,Yes,Yes,0.0,,1.0,4.5,Yes,14.5,621.86,44.9,0
CUST019024,44,Male,Rural,Medium,Bachelor,369,4,68.29,8,Fashion,55.4,6,No,No,0.0,34.2,0.0,4.9,No,27.7,318.56,21.6,0
CUST019025,27,Female,Suburban,Low,Bachelor,1368,10,16.59,3,Sports,65.3,16,Yes,No,1.0,14.1,0.0,4.4,No,30.5,198.4,37.4,0
CUST019026,39,Female,Urban,Medium,Bachelor,724,8,75.91,69,Fashion,34.3,16,No,No,0.0,48.6,2.0,4.8,No,7.6,669.77,43.2,0
CUST019027,40,Male,Urban,Medium,Master,0,0,87.96,94,Home,62.4,12,Yes,No,0.0,17.5,0.0,2.7,No,31.5,0.0,51.8,1
CUST019028,40,Male,Suburban,High,High School,398,1,96.08,22,Books,5.6,10,No,No,0.0,67.7,0.0,4.7,No,3.0,97.69,40.1,0
CUST019029,38,Male,Urban,Medium,High School,2303,27,91.4,33,Home,64.6,18,Yes,No,1.0,18.6,3.0,3.7,No,30.4,2946.06,12.0,0
CUST019030,42,Female,Urban,High,PhD,2298,29,87.52,33,Fashion,70.9,16,No,No,2.0,20.4,6.0,4.3,No,41.8,3077.93,11.2,0
CUST019031,64,Female,Urban,Medium,Bachelor,765,9,20.65,14,Home,79.8,8,Yes,No,0.0,13.1,2.0,4.2,Yes,10.2,230.34,18.7,0
CUST019032,68,Female,Urban,High,Master,1018,10,165.13,3,Books,56.4,3,No,No,1.0,17.6,2.0,4.9,No,1.3,1930.7,5.2,0
CUST019033,30,Female,Urban,High,Bachelor,163,0,74.23,193,Electronics,19.4,13,Yes,No,,47.0,0.0,4.6,No,0.0,0.0,50.1,0
CUST019034,18,Female,Suburban,Low,High School,193,0,30.35,20,Electronics,40.8,10,Yes,No,0.0,41.5,0.0,4.8,No,13.3,0.0,28.2,0
CUST019035,45,Male,Urban,Very High,Bachelor,370,12,290.86,70,Electronics,56.2,8,Yes,No,1.0,31.6,0.0,4.4,Yes,43.7,4078.79,28.9,1
CUST019036,40,Female,Urban,High,High School,369,9,126.04,10,Home,36.7,11,No,No,1.0,50.1,1.0,3.9,No,28.7,1259.25,40.4,0
CUST019037,50,Male,Suburban,Very High,PhD,958,14,83.99,73,Home,40.0,7,Yes,No,3.0,26.2,2.0,3.3,No,37.4,1316.96,36.3,1
CUST019038,41,Male,Urban,Medium,High School,55,3,88.72,120,Books,26.0,13,Yes,No,1.0,32.0,0.0,4.7,Yes,26.5,286.92,33.0,1
CUST019039,38,Female,Urban,Medium,PhD,31,0,81.73,35,Home,51.0,11,Yes,No,0.0,34.0,0.0,4.3,No,20.3,0.0,44.2,0
CUST019040,51,Female,Suburban,Medium,Bachelor,580,3,86.35,190,Sports,49.7,6,No,No,0.0,20.3,0.0,4.7,No,9.7,297.67,65.5,1
CUST019041,53,Female,Suburban,Medium,Bachelor,697,6,49.51,16,Sports,,2,No,No,0.0,32.7,1.0,4.0,Yes,11.8,327.63,33.8,0
CUST019042,21,Male,Urban,Medium,Bachelor,257,3,45.03,210,Home,44.0,15,No,No,0.0,43.8,,3.9,No,0.0,152.92,48.9,0
CUST019043,28,Female,Suburban,Medium,PhD,807,8,82.12,88,Home,37.8,7,No,No,0.0,36.2,2.0,4.5,No,0.0,731.46,54.3,0
CUST019044,36,Female,Rural,High,Master,121,0,136.2,39,Fashion,42.3,12,Yes,No,,33.9,0.0,4.8,No,25.5,0.0,34.2,0
CUST019045,39,Female,Rural,High,Master,3218,29,86.59,31,Sports,45.5,3,Yes,Yes,4.0,34.5,4.0,4.9,No,26.3,2853.88,22.0,1
CUST019046,35,Non-binary,Suburban,High,Master,280,2,108.48,37,Books,27.1,11,No,No,0.0,32.6,0.0,3.9,Yes,23.6,234.6,31.2,1
CUST019047,43,Male,Urban,Medium,Bachelor,289,5,55.02,17,Home,33.1,8,No,No,0.0,39.5,0.0,4.3,No,9.0,302.42,20.9,1
CUST019048,49,Female,Suburban,High,PhD,385,6,60.37,0,Sports,31.3,4,No,Yes,1.0,54.4,0.0,4.3,No,10.9,396.23,34.6,0
CUST019049,58,Female,Urban,Medium,Bachelor,1541,14,69.02,34,Home,25.0,5,No,No,1.0,32.9,4.0,,No,4.9,1038.75,27.5,0
CUST019050,44,Male,Urban,High,Master,181,2,59.73,67,Fashion,64.1,10,Yes,No,0.0,22.0,0.0,3.1,No,31.3,142.43,28.4,1
CUST019051,27,Male,Rural,Low,Master,352,0,23.68,113,Home,51.8,8,Yes,No,0.0,32.6,0.0,4.8,No,13.9,0.0,38.0,1
CUST019052,36,Male,Suburban,Medium,Bachelor,203,2,56.33,100,Sports,32.9,7,No,No,0.0,43.9,0.0,4.1,Yes,7.0,123.78,55.0,1
CUST019053,37,Female,Suburban,Medium,Bachelor,28,1,51.01,136,Fashion,19.0,7,Yes,No,0.0,51.2,1.0,4.5,No,0.0,53.92,79.7,0
CUST019054,44,Male,Urban,Medium,Master,333,3,10.0,0,Sports,40.7,13,No,No,0.0,41.4,0.0,4.5,Yes,35.3,33.66,32.3,1
CUST019055,42,Male,Urban,High,Bachelor,56,0,82.16,18,Electronics,17.2,9,Yes,No,0.0,63.2,0.0,4.1,Yes,5.3,0.0,42.6,0
CUST019056,62,Male,Rural,High,High School,3114,41,73.81,10,Home,78.9,1,No,Yes,,10.0,7.0,4.8,No,40.4,3742.51,3.9,1
CUST019057,32,Male,Urban,Low,Bachelor,94,2,39.48,18,Fashion,22.5,15,Yes,No,0.0,47.8,0.0,4.4,Yes,19.0,84.29,13.5,1
CUST019058,42,Male,Urban,Very High,Bachelor,2958,52,301.59,0,Fashion,65.4,8,Yes,No,3.0,24.0,5.0,4.6,Yes,57.4,10000.0,10.7,1
CUST019059,66,Male,Suburban,High,Bachelor,567,4,35.84,20,Home,5.6,2,Yes,No,0.0,,1.0,4.2,No,0.0,145.77,52.9,1
CUST019060,30,Female,Suburban,Low,Master,109,1,23.68,79,Home,68.5,12,Yes,No,0.0,20.3,0.0,4.4,No,30.3,28.55,25.1,0
CUST019061,39,Male,Urban,Medium,Bachelor,211,1,50.13,0,Electronics,25.3,9,Yes,No,0.0,30.2,0.0,4.8,No,43.6,53.93,32.1,1
CUST019062,26,Female,Suburban,High,Master,279,2,90.64,61,Home,61.2,14,No,No,1.0,28.9,0.0,4.5,No,21.4,214.56,6.5,1
CUST019063,38,Female,Urban,High,Bachelor,766,9,150.31,48,Home,8.7,10,Yes,No,2.0,66.6,2.0,4.6,Yes,0.0,1388.1,53.3,1
CUST019064,28,Female,Suburban,Low,High School,734,6,10.0,49,Electronics,35.3,13,Yes,No,0.0,33.6,1.0,4.4,No,15.8,66.35,42.4,0
CUST019065,50,Male,Urban,Very High,High School,192,4,116.59,78,Home,38.4,8,Yes,No,0.0,33.5,0.0,4.6,No,26.5,520.08,39.6,0
CUST019066,39,Female,Suburban,High,Bachelor,150,2,181.79,242,Home,48.7,10,No,No,0.0,31.3,0.0,4.0,Yes,34.6,416.7,49.0,0
CUST019067,26,Male,Urban,Low,High School,1394,11,18.35,42,Fashion,21.7,19,Yes,No,0.0,33.4,1.0,3.7,No,0.3,214.99,27.6,1
CUST019068,48,Male,Suburban,High,Master,459,8,50.48,12,Fashion,21.6,8,No,No,0.0,34.5,2.0,4.5,No,4.0,430.01,26.6,0
CUST019069,40,Male,Suburban,Medium,Bachelor,308,0,10.0,147,Home,39.9,6,No,No,0.0,26.8,0.0,4.3,No,31.7,0.0,22.1,1
CUST019070,49,Male,Rural,High,PhD,759,6,114.83,54,Home,,4,No,No,0.0,49.0,1.0,4.8,Yes,13.6,732.39,44.6,0
CUST019071,24,Male,Suburban,Medium,Bachelor,439,5,67.95,73,Fashion,25.2,12,Yes,No,0.0,37.6,1.0,4.4,No,21.9,365.44,54.1,0
CUST019072,42,Female,Urban,High,PhD,1597,18,204.69,78,Sports,18.8,14,Yes,No,1.0,46.9,3.0,4.4,Yes,14.0,3892.22,47.8,0
CUST019073,47,Male,Suburban,High,PhD,130,0,99.77,231,Home,28.6,13,No,No,0.0,49.8,0.0,3.9,No,32.7,0.0,72.3,1
CUST019074,32,Female,Suburban,Medium,Master,374,3,71.32,85,Books,43.1,14,No,No,0.0,30.2,,4.4,No,27.0,241.63,36.5,0
CUST019075,22,Female,Urban,Low,Bachelor,119,0,43.46,35,Electronics,18.0,17,No,No,0.0,55.1,0.0,3.8,No,14.5,0.0,46.0,1
CUST019076,37,Male,Suburban,High,Bachelor,75,2,115.75,105,Books,12.8,12,Yes,No,0.0,65.5,0.0,4.0,No,20.8,240.39,69.2,0
CUST019077,52,Male,Urban,Medium,Master,271,2,46.55,30,Fashion,27.3,10,No,No,0.0,29.8,1.0,3.0,No,8.0,100.72,27.3,0
CUST019078,51,Female,Suburban,Very High,Bachelor,55,4,263.14,68,Home,43.0,3,Yes,No,0.0,34.9,0.0,4.5,No,31.4,1188.34,15.9,1
CUST019079,32,Female,Rural,Medium,Master,574,4,67.02,15,Fashion,26.5,6,No,No,0.0,52.5,0.0,4.7,No,17.5,289.39,28.3,1
CUST019080,22,Male,Urban,Low,High School,1020,5,42.56,58,Fashion,11.2,20,Yes,No,0.0,44.0,,4.1,No,3.4,219.95,33.3,0
CUST019081,32,Female,Suburban,Medium,Master,224,2,45.82,41,Books,50.3,12,Yes,No,0.0,25.7,1.0,4.8,No,14.4,105.47,31.9,1
CUST019082,32,Female,Urban,Medium,Bachelor,624,6,72.69,124,Electronics,73.3,11,No,No,0.0,14.9,2.0,4.6,No,40.3,532.05,34.7,1
CUST019083,43,Female,Urban,Medium,Bachelor,99,4,29.27,9,Home,66.0,17,Yes,Yes,0.0,21.5,0.0,3.5,No,18.8,140.26,29.0,1
CUST019084,36,Male,Suburban,Low,High School,176,0,10.0,7,Fashion,16.1,11,Yes,No,0.0,55.0,0.0,4.5,Yes,1.6,0.0,22.8,1
CUST019085,28,Male,Urban,High,PhD,662,7,10.0,9,Books,53.1,17,No,No,1.0,36.2,2.0,4.3,No,9.9,81.15,15.1,1
CUST019086,51,Female,Suburban,High,Master,1988,13,65.91,5,Fashion,43.6,1,No,No,0.0,25.1,3.0,,No,25.5,968.9,14.3,1
CUST019087,39,Male,Suburban,Medium,Bachelor,13,0,20.15,204,Home,79.4,11,Yes,No,0.0,9.8,0.0,4.3,Yes,40.9,0.0,36.8,0
CUST019088,43,Male,Urban,High,PhD,740,9,10.0,8,Books,28.8,12,No,No,0.0,46.9,1.0,4.3,No,10.9,97.78,28.4,1
CUST019089,18,Male,Urban,Low,Bachelor,609,3,53.06,26,Electronics,39.6,19,Yes,No,0.0,38.2,0.0,3.7,No,2.0,178.09,35.9,0
CUST019090,18,Male,Urban,Low,High School,455,3,16.32,78,Sports,46.2,16,Yes,No,0.0,21.6,0.0,2.8,Yes,14.7,55.75,21.1,1
CUST019091,20,Male,Rural,Low,Bachelor,288,6,29.43,7,Electronics,20.6,11,No,No,0.0,32.5,2.0,4.0,No,13.5,187.49,40.0,0
CUST019092,32,Female,Suburban,High,Bachelor,2756,38,162.36,12,Home,64.5,17,Yes,No,2.0,23.1,8.0,2.1,No,18.2,7363.51,23.4,0
CUST019093,44,Female,Rural,Medium,Master,231,3,89.82,18,Fashion,20.3,5,No,No,0.0,51.0,0.0,4.9,No,1.6,285.87,39.7,0
CUST019094,18,Female,Suburban,Medium,High School,314,3,50.95,23,Electronics,6.9,15,Yes,No,0.0,46.8,0.0,3.8,No,9.0,156.01,39.7,0
CUST019095,57,Male,Urban,Medium,Master,943,9,94.18,8,Electronics,33.8,4,No,Yes,0.0,50.5,2.0,4.0,Yes,34.6,933.57,25.1,0
CUST019096,40,Male,Suburban,Medium,Bachelor,0,0,10.0,7,Fashion,17.2,11,Yes,No,0.0,46.9,0.0,4.5,No,12.9,0.0,29.1,0
CUST019097,54,Female,Suburban,High,High School,365,3,56.37,98,Sports,17.8,8,No,No,0.0,48.4,1.0,4.2,No,15.8,178.14,48.7,1
CUST019098,27,Female,Urban,Medium,Master,288,3,55.8,12,Electronics,43.8,20,No,No,0.0,33.1,0.0,4.5,No,0.0,189.4,28.5,1
CUST019099,44,Female,Urban,Medium,PhD,7,0,11.05,104,Home,35.7,16,Yes,No,0.0,28.1,0.0,4.3,Yes,3.8,0.0,43.6,1
CUST019100,39,Male,Suburban,High,PhD,18,0,124.36,19,Home,13.7,14,Yes,No,0.0,39.2,0.0,4.0,No,15.5,0.0,27.9,1
CUST019101,47,Female,Suburban,Very High,Bachelor,3374,51,297.15,72,Electronics,28.2,7,Yes,No,1.0,47.9,6.0,3.9,No,30.0,10000.0,43.0,0
CUST019102,35,Female,Urban,Medium,High School,74,0,65.54,4,Fashion,16.7,15,No,No,0.0,43.1,0.0,4.2,No,7.2,0.0,46.0,0
CUST019103,43,Male,Suburban,High,PhD,193,2,95.78,89,Electronics,,9,No,No,0.0,38.9,0.0,,Yes,15.0,207.82,54.6,1
CUST019104,51,Male,Suburban,Very High,Bachelor,117,1,259.44,57,Fashion,16.4,7,No,No,0.0,53.2,0.0,4.2,No,14.8,272.2,40.7,0
CUST019105,30,Female,Suburban,Low,High School,436,3,10.0,80,Fashion,42.8,10,Yes,No,,30.3,0.0,4.5,Yes,19.7,33.85,34.3,1
CUST019106,40,Female,Suburban,Very High,Master,923,14,238.18,10,Fashion,59.9,11,Yes,No,,25.3,2.0,4.1,Yes,45.8,3933.73,26.1,1
CUST019107,18,Male,Urban,Medium,Bachelor,40,2,29.03,124,Electronics,76.7,23,Yes,No,0.0,15.4,0.0,4.6,No,16.1,71.42,26.6,1
CUST019108,46,Female,Rural,Medium,Bachelor,657,5,71.88,24,Home,27.4,5,Yes,No,0.0,31.4,1.0,4.7,Yes,0.0,388.94,24.8,0
CUST019109,61,Male,Urban,High,Master,381,4,81.63,4,Fashion,30.5,3,No,No,1.0,35.4,1.0,4.6,No,0.0,356.4,19.3,1
CUST019110,23,Female,Urban,Low,Bachelor,366,1,24.87,42,Fashion,12.3,18,Yes,No,0.0,45.0,0.0,4.4,No,9.5,25.79,54.2,1
CUST019111,36,Male,Suburban,Medium,Master,203,2,37.32,4,Electronics,34.7,10,Yes,No,0.0,,1.0,3.2,Yes,19.2,82.41,30.7,0
CUST019112,48,Male,Urban,High,Master,1521,15,95.9,0,Books,32.8,11,Yes,No,1.0,,2.0,4.2,No,27.4,1580.05,54.0,0
CUST019113,38,Female,Suburban,Low,Master,406,2,70.99,75,Fashion,50.0,11,No,No,0.0,,0.0,4.9,No,31.3,163.28,27.7,0
CUST019114,39,Female,Urban,Medium,High School,119,1,67.76,1,Home,29.1,6,Yes,No,0.0,46.6,0.0,3.7,No,24.7,73.68,43.8,0
CUST019115,33,Non-binary,Suburban,High,Bachelor,991,13,141.98,24,Home,33.3,6,Yes,No,1.0,42.8,2.0,4.6,No,19.9,2030.13,51.4,0
CUST019116,32,Male,Urban,Medium,High School,867,9,28.03,71,Fashion,2.9,16,Yes,No,,74.3,0.0,4.7,No,0.0,254.46,55.9,1
